28161004	52
28171014	20
28181013	42
28181017	39
28181018	31
28181020	34
28181027	32
28181028	13
28181030	20
28191137	50
28181034	32
28181037	17
28171047	51
28181040	54
28171054	20
28181049	51
28171035	8
28171056	23
28171068	22
28181060	15
28161048	4
28171058	30
28171075	11
28171096	14
28181074	50
28161063	20
28171082	43
28171139	14
28161070	32
28181084	29
28181086	18
28171111	22
28181103	22
28171095	35
