 9.07400000000000E+0002  2.91172655832761E-0001  2.01904035900188E-0001
 9.07400000000000E+0002  2.72159914549477E-0001  1.87163015714268E-0001
 9.07400000000000E+0002  2.54535744258793E-0001  1.72544804276389E-0001
 9.07400000000000E+0002  2.27679865720607E-0001  1.55124637849746E-0001
 9.07400000000000E+0002  1.99099717708095E-0001  1.33979881875003E-0001
 9.07400000000000E+0002  1.71114671549554E-0001  1.11499201513804E-0001
 9.07400000000000E+0002  1.33714808880751E-0001  8.64473550002349E-0002
 9.07400000000000E+0002  9.70168612191959E-0002  6.11822552608370E-0002
 9.07400000000000E+0002  6.05783169298848E-0002  3.51705079955805E-0002
 9.07400000000000E+0002  2.68406195162890E-0002  1.00444813341723E-0002
 9.07400000000000E+0002  2.83817807278553E-0002  1.45937279512390E-0002
 9.07400000000000E+0002  9.32326237888151E-0002  3.88067608911298E-0002
 9.07400000000000E+0002  1.44197756923781E-0001  6.18254787026102E-0002
 9.07400000000000E+0002  1.41954680704967E-0001  7.68208318784273E-0002
 9.07400000000000E+0002  1.36140993362325E-0001  9.08834071697373E-0002
 9.07400000000000E+0002  1.57686732280461E-0001  1.02701372849961E-0001
 9.07400000000000E+0002  1.69237811856260E-0001  1.10987413690906E-0001
 9.07400000000000E+0002  1.77935454337377E-0001  1.16385161358934E-0001
 9.07400000000000E+0002  1.74349584191653E-0001  1.16143069510166E-0001
 9.07400000000000E+0002  1.81780727855344E-0001  1.18209696458049E-0001
 9.07400000000000E+0002  1.71908140688182E-0001  1.15114764997170E-0001
 9.07400000000000E+0002  1.64476997024491E-0001  1.09183768005911E-0001
 9.07400000000000E+0002  1.49965667200732E-0001  9.99834030717941E-0002
 9.07400000000000E+0002  1.33836881055924E-0001  8.87430876017499E-0002
 9.07400000000000E+0002  1.16136415655756E-0001  7.51529195776092E-0002
 9.07400000000000E+0002  9.56588082703899E-0002  6.17306956393651E-0002
 9.07400000000000E+0002  7.72564278629740E-0002  4.72590056971012E-0002
 9.07400000000000E+0002  6.19516289005875E-0002  3.73639714361229E-0002
 9.07400000000000E+0002  5.68398565651942E-0002  3.44956721324132E-0002
 9.07400000000000E+0002  6.73380636301213E-0002  4.24846316292850E-0002
 9.07400000000000E+0002  1.21889066910811E-0001  5.48924187752914E-0002
 9.07400000000000E+0002  1.08690012970168E-0001  6.72535697965254E-0002
 9.07400000000000E+0002  1.71297779812314E-0001  8.04557831406341E-0002
 9.07400000000000E+0002  1.36598764019226E-0001  8.99949761452978E-0002
 9.07400000000000E+0002  1.90829327840085E-0001  9.87247529289553E-0002
 9.07400000000000E+0002  1.56893263141833E-0001  1.04260999795257E-0001
 9.07400000000000E+0002  1.59426260776684E-0001  1.07318450677877E-0001
 9.07400000000000E+0002  1.62401770046540E-0001  1.07765400948940E-0001
 9.07400000000000E+0002  1.61120012207218E-0001  1.06142487374752E-0001
 9.07400000000000E+0002  1.59395742732891E-0001  1.03280867731096E-0001
 9.07400000000000E+0002  1.53276874952316E-0001  9.97686129957750E-0002
 9.07400000000000E+0002  1.45250629434653E-0001  9.67591867487186E-0002
 9.07400000000000E+0002  1.52544441901274E-0001  9.78053117516964E-0002
 9.07400000000000E+0002  1.51262684061952E-0001  9.80943313090273E-0002
 9.07400000000000E+0002  1.70214389257649E-0001  1.10074299678309E-0001
 9.07400000000000E+0002  1.91577019913024E-0001  1.23402262823550E-0001
 9.07400000000000E+0002  2.07949950408179E-0001  1.39447912278998E-0001
 9.07400000000000E+0002  2.35156786449989E-0001  1.57119746928836E-0001
 9.07400000000000E+0002  2.62485694666972E-0001  1.75407662442317E-0001
 9.07400000000000E+0002  2.83161669336995E-0001  1.93149875652264E-0001
 9.07400000000000E+0002  3.03959716182193E-0001  2.08157425408071E-0001
 9.07400000000000E+0002  3.29472800793469E-0001  2.23079974777479E-0001
 9.07400000000000E+0002  3.52132448310063E-0001  2.35357011592184E-0001
