 2.00000000000000E+0002  1.56740672922866E-0001  1.08677395914203E-0001
 2.01777777777778E+0002  1.51155870908675E-0001  1.10397461905163E-0001
 2.03555555555556E+0002  1.52635996032654E-0001  1.11159980892069E-0001
 2.05333333333333E+0002  1.56755931944762E-0001  1.12049748717187E-0001
 2.07111111111111E+0002  1.61120012207218E-0001  1.12884096216247E-0001
 2.08888888888889E+0002  1.61928740367742E-0001  1.13910537731627E-0001
 2.10666666666667E+0002  1.62508583199817E-0001  1.13630888923245E-0001
 2.12444444444444E+0002  2.07766842145418E-0001  1.16030129762136E-0001
 2.14222222222222E+0002  1.80743114366369E-0001  1.25334477128881E-0001
 2.16000000000000E+0002  2.49301899748226E-0001  1.36509575792406E-0001
 2.17777777777778E+0002  2.02197299153124E-0001  1.40810168573548E-0001
 2.19555555555555E+0002  2.54047455558099E-0001  1.45578787854209E-0001
 2.21333333333333E+0002  2.12878614480812E-0001  1.50359449776109E-0001
 2.23111111111111E+0002  2.38040741588464E-0001  1.55973902860220E-0001
 2.24888888888889E+0002  2.42374303807126E-0001  1.60909378977254E-0001
 2.26666666666667E+0002  2.43610284580758E-0001  1.59640753506904E-0001
 2.28444444444444E+0002  2.35034714274815E-0001  1.58607551401723E-0001
 2.30222222222222E+0002  2.68482490272374E-0001  1.58580737264702E-0001
 2.32000000000000E+0002  2.33478294041352E-0001  1.59719097629022E-0001
 2.33777777777778E+0002  2.83360036621653E-0001  1.66831253738018E-0001
 2.35555555555555E+0002  2.45242999923705E-0001  1.68612849657391E-0001
 2.37333333333333E+0002  2.50003814755474E-0001  1.70260208256214E-0001
 2.39111111111111E+0002  2.54627298390173E-0001  1.73318684645463E-0001
 2.40888888888889E+0002  2.57953765163653E-0001  1.77006097923971E-0001
 2.42666666666667E+0002  2.63111314564736E-0001  1.81093034275599E-0001
 2.44444444444444E+0002  2.96574349584192E-0001  1.86255848071402E-0001
 2.46222222222222E+0002  2.73517967498283E-0001  1.90024175782354E-0001
 2.48000000000000E+0002  3.03913939116503E-0001  1.93909095735838E-0001
 2.49777777777778E+0002  2.89021133745327E-0001  1.98954084355163E-0001
 2.51555555555555E+0002  3.03288319218738E-0001  2.06179631892669E-0001
 2.53333333333333E+0002  3.18898298619058E-0001  2.15322076019646E-0001
 2.55111111111111E+0002  3.28847180895705E-0001  2.24409904219285E-0001
 2.56888888888889E+0002  3.33043411917296E-0001  2.30464117191303E-0001
 2.58666666666666E+0002  3.31334401464866E-0001  2.34588346024391E-0001
 2.60444444444444E+0002  3.37438010223545E-0001  2.37166068144798E-0001
 2.62222222222222E+0002  3.43694209201190E-0001  2.40999857895466E-0001
 2.64000000000000E+0002  3.51400015259022E-0001  2.44602158827582E-0001
 2.65777777777778E+0002  3.62157625696193E-0001  2.49831162754924E-0001
 2.67555555555555E+0002  3.83886472877089E-0001  2.64430078947058E-0001
 2.69333333333333E+0002  4.03448538948653E-0001  2.78629718115751E-0001
 2.71111111111111E+0002  4.14282444495308E-0001  2.90358099650615E-0001
 2.72888888888889E+0002  4.30792706187533E-0001  3.02794234082641E-0001
 2.74666666666666E+0002  4.62592507820249E-0001  3.20559247405671E-0001
 2.76444444444444E+0002  4.92866407263294E-0001  3.42068039629066E-0001
 2.78222222222222E+0002  5.21416037232013E-0001  3.64806028161618E-0001
 2.80000000000000E+0002  5.80697337300679E-0001  3.88476584199313E-0001
 2.81777777777777E+0002  5.89562829022660E-0001  4.15154590666346E-0001
 2.83555555555555E+0002  6.33646143282216E-0001  4.48161773759676E-0001
 2.85333333333333E+0002  6.77576867322805E-0001  4.81156420183119E-0001
 2.87111111111111E+0002  7.42870222018769E-0001  5.20624646820306E-0001
 2.88888888888889E+0002  8.21454184786755E-0001  5.80200493684034E-0001
 2.90666666666666E+0002  9.14473182269017E-0001  6.42947171492481E-0001
 2.92444444444444E+0002  9.70870527199207E-0001  7.11534390847800E-0001
 2.94222222222222E+0002  9.72060730907149E-0001  7.62090706835254E-0001
 2.96000000000000E+0002  9.73174639505608E-0001  8.03542407373974E-0001
 2.97777777777777E+0002  9.74486915388724E-0001  8.37921993574542E-0001
 2.99555555555555E+0002  9.75997558556497E-0001  8.63791704623887E-0001
 3.01333333333333E+0002  9.77492942702373E-0001  8.80697337902544E-0001
 3.03111111111111E+0002  9.77325093461509E-0001  8.79758952829032E-0001
 3.04888888888889E+0002  9.75921263447013E-0001  8.62355721509015E-0001
 3.06666666666666E+0002  9.74898908979934E-0001  8.40161696116001E-0001
 3.08444444444444E+0002  9.74059662775616E-0001  8.17809300614640E-0001
 3.10222222222222E+0002  9.73525597009232E-0001  8.03562699290138E-0001
 3.12000000000000E+0002  9.72808422980087E-0001  7.87653067551764E-0001
 3.13777777777777E+0002  9.72716868848707E-0001  7.73550866724771E-0001
 3.15555555555555E+0002  9.72564278629740E-0001  7.64896239997878E-0001
 3.17333333333333E+0002  9.72213321126116E-0001  7.52685282768447E-0001
 3.19111111111111E+0002  9.71633478294041E-0001  7.30050701569322E-0001
 3.20888888888888E+0002  9.70153353170062E-0001  6.82056258644260E-0001
 3.22666666666666E+0002  8.57663843747616E-0001  5.98519130483607E-0001
 3.24444444444444E+0002  7.55031662470436E-0001  5.24305099746235E-0001
 3.26222222222222E+0002  6.71763179980163E-0001  4.65845119770449E-0001
 3.28000000000000E+0002  6.00961318379492E-0001  4.18923619118366E-0001
