 7.14580000000000E+0002  2.65171282520790E-0001  1.61677028854755E-0001
 7.14580000000000E+0002  2.48462653543908E-0001  1.58557437582124E-0001
 7.14580000000000E+0002  2.22858014801251E-0001  1.53129705129300E-0001
 7.14580000000000E+0002  2.23544670786603E-0001  1.53417893002188E-0001
 7.14580000000000E+0002  2.23224231326772E-0001  1.52523000178115E-0001
 7.14580000000000E+0002  2.44357976653696E-0001  1.51820779658520E-0001
 7.14580000000000E+0002  2.20660715648127E-0001  1.51193876324922E-0001
 7.14580000000000E+0002  2.20172426947433E-0001  1.51187697568077E-0001
 7.14580000000000E+0002  2.20370794232090E-0001  1.50793892837623E-0001
 7.14580000000000E+0002  2.21744106202792E-0001  1.50929816534379E-0001
 7.14580000000000E+0002  2.22888532845045E-0001  1.51825808307652E-0001
 7.14580000000000E+0002  2.24612802319371E-0001  1.52716172364095E-0001
 7.14580000000000E+0002  2.28137636377508E-0001  1.54344879535281E-0001
 7.14580000000000E+0002  2.37308308537423E-0001  1.57103339565846E-0001
 7.14580000000000E+0002  2.38422217135882E-0001  1.57639048125916E-0001
 7.14580000000000E+0002  2.36758983749142E-0001  1.61068535493069E-0001
 7.14580000000000E+0002  2.29480430304417E-0001  1.56138470194350E-0001
 7.14580000000000E+0002  2.42618448157473E-0001  1.64989416368625E-0001
 7.14580000000000E+0002  2.45181963836118E-0001  1.67746585426074E-0001
 7.14580000000000E+0002  2.57724879835203E-0001  1.72082060338617E-0001
 7.14580000000000E+0002  2.57068741893645E-0001  1.74490883988984E-0001
 7.14580000000000E+0002  2.58091096360723E-0001  1.77165796207880E-0001
 7.14580000000000E+0002  2.61951628900587E-0001  1.79140644913826E-0001
 7.14580000000000E+0002  2.65125505455100E-0001  1.81310298146550E-0001
 7.14580000000000E+0002  2.72999160753796E-0001  1.82452221540473E-0001
 7.14580000000000E+0002  2.71534294651713E-0001  1.83228692111769E-0001
 7.14580000000000E+0002  2.65247577630274E-0001  1.82929035362611E-0001
 7.14580000000000E+0002  2.69901579308766E-0001  1.83991247767118E-0001
 7.14580000000000E+0002  2.70771343556878E-0001  1.83616563868077E-0001
 7.14580000000000E+0002  2.69596398870832E-0001  1.82833271505200E-0001
 7.14580000000000E+0002  2.73502708476387E-0001  1.81009527184513E-0001
 7.14580000000000E+0002  2.73579003585870E-0001  1.78437497939780E-0001
 7.14580000000000E+0002  2.61295490959030E-0001  1.76721125600345E-0001
 7.14580000000000E+0002  2.57907988097963E-0001  1.74517504066742E-0001
 7.14580000000000E+0002  2.57450217441062E-0001  1.72963540262518E-0001
 7.14580000000000E+0002  2.54474708171206E-0001  1.72073752212612E-0001
 7.14580000000000E+0002  2.57084000915541E-0001  1.69005272064125E-0001
 7.14580000000000E+0002  2.44953078507668E-0001  1.66643638502355E-0001
 7.14580000000000E+0002  2.45334554055085E-0001  1.64137022931007E-0001
 7.14580000000000E+0002  2.46234836346990E-0001  1.61623578564960E-0001
 7.14580000000000E+0002  2.35843442435340E-0001  1.59774733324505E-0001
 7.14580000000000E+0002  2.36224917982757E-0001  1.58710774142107E-0001
 7.14580000000000E+0002  2.32700083924620E-0001  1.56752043470908E-0001
 7.14580000000000E+0002  2.25970855268177E-0001  1.54858016035930E-0001
 7.14580000000000E+0002  2.21789883268482E-0001  1.53289261167939E-0001
 7.14580000000000E+0002  2.22735942626078E-0001  1.52972879789691E-0001
 7.14580000000000E+0002  2.24307621881437E-0001  1.52389521424461E-0001
 7.14580000000000E+0002  2.29602502479591E-0001  1.51687690249415E-0001
 7.14580000000000E+0002  2.28549629968719E-0001  1.51734877914885E-0001
 7.14580000000000E+0002  2.24795910582132E-0001  1.51234465716873E-0001
 7.14580000000000E+0002  2.28259708552682E-0001  1.52996078709588E-0001
 7.14580000000000E+0002  2.27481498435950E-0001  1.51774193953063E-0001
