 6.04930000000000E+0002  4.97550926985580E-0001  3.25415364532124E-0001
 6.04930000000000E+0002  4.57877470054170E-0001  3.16648577233829E-0001
 6.04930000000000E+0002  4.35629816128786E-0001  3.02499301041347E-0001
 6.04930000000000E+0002  4.19806210421912E-0001  2.86191650636574E-0001
 6.04930000000000E+0002  3.90524147402152E-0001  2.70536957780269E-0001
 6.04930000000000E+0002  3.57701991302358E-0001  2.47072337090450E-0001
 6.04930000000000E+0002  3.27214465552758E-0001  2.23892494417148E-0001
 6.04930000000000E+0002  2.94789044022278E-0001  1.92633427291479E-0001
 6.04930000000000E+0002  2.41535057602808E-0001  1.63426744247305E-0001
 6.04930000000000E+0002  1.99588006408789E-0001  1.32726598158778E-0001
 6.04930000000000E+0002  1.77691309987030E-0001  1.16634622638899E-0001
 6.04930000000000E+0002  1.41863126573587E-0001  8.27044400179765E-0002
 6.04930000000000E+0002  9.57198443579767E-0002  5.64503682777647E-0002
 6.04930000000000E+0002  6.27908751049058E-0002  3.74713054194350E-0002
 6.04930000000000E+0002  8.06439307240406E-0002  4.95291023971749E-0002
 6.04930000000000E+0002  1.21156633859769E-0001  7.94135445735518E-0002
 6.04930000000000E+0002  1.66124971389334E-0001  1.09505382912247E-0001
 6.04930000000000E+0002  2.06424048218509E-0001  1.39895792792276E-0001
 6.04930000000000E+0002  2.59128709849699E-0001  1.70705014963979E-0001
 6.04930000000000E+0002  2.91966124971389E-0001  1.99140592792124E-0001
 6.04930000000000E+0002  3.40306706340124E-0001  2.30786025577184E-0001
 6.04930000000000E+0002  3.69710841535058E-0001  2.55909022270846E-0001
 6.04930000000000E+0002  3.95803768978408E-0001  2.72494909891518E-0001
 6.04930000000000E+0002  4.20691233691920E-0001  2.91557059638798E-0001
 6.04930000000000E+0002  4.30960555428397E-0001  3.00181537080351E-0001
 6.04930000000000E+0002  4.36011291676204E-0001  3.00774934399238E-0001
 6.04930000000000E+0002  4.44235904478523E-0001  3.08428712308125E-0001
 6.04930000000000E+0002  4.57389181353475E-0001  3.17575207645511E-0001
 6.04930000000000E+0002  4.57328145265888E-0001  3.10421179294138E-0001
 6.04930000000000E+0002  4.38574807354849E-0001  3.04069996527480E-0001
 6.04930000000000E+0002  4.26199740596628E-0001  2.94847609118276E-0001
 6.04930000000000E+0002  4.11627374685283E-0001  2.84201995415185E-0001
 6.04930000000000E+0002  3.92904554818036E-0001  2.66959713010506E-0001
 6.04930000000000E+0002  3.66399633783474E-0001  2.49135799787428E-0001
 6.04930000000000E+0002  3.30067902647440E-0001  2.25765616969352E-0001
 6.04930000000000E+0002  2.95765621423667E-0001  2.00896770394410E-0001
 6.04930000000000E+0002  2.55848020141909E-0001  1.74315665075788E-0001
 6.04930000000000E+0002  2.16098268101015E-0001  1.46485872240772E-0001
 6.04930000000000E+0002  1.81551842526894E-0001  1.17719060016712E-0001
 6.04930000000000E+0002  1.47066453040360E-0001  9.03074086019793E-0002
 6.04930000000000E+0002  1.00221255817502E-0001  6.40880077153645E-0002
 6.04930000000000E+0002  7.88433661402304E-0002  4.69023934333711E-0002
 6.04930000000000E+0002  8.51758602273594E-0002  5.18116990630138E-0002
 6.04930000000000E+0002  1.59365224689097E-0001  7.29567154457158E-0002
 6.04930000000000E+0002  1.51537346456092E-0001  9.92776009068606E-0002
 6.04930000000000E+0002  1.93331807431144E-0001  1.28113175871638E-0001
 6.04930000000000E+0002  2.30914778362707E-0001  1.56006570279487E-0001
 6.04930000000000E+0002  3.27931639581903E-0001  1.82845782564046E-0001
 6.04930000000000E+0002  3.03257801174945E-0001  2.07994908791441E-0001
 6.04930000000000E+0002  3.38216220340276E-0001  2.30405073651526E-0001
 6.04930000000000E+0002  3.75936522468910E-0001  2.48822638094470E-0001
 6.04930000000000E+0002  3.85870145723659E-0001  2.65753224478816E-0001
 6.04930000000000E+0002  4.12359807736324E-0001  2.80626985978489E-0001
