0	0	-0.00839233	0
0.0131	0.012207	-0.242844	-0.00287234
0.0262	0.0244141	0.205154	-0.00252087
0.0393	0.037384	0.00534058	-0.00194695
0.0524	0.0495911	0.116959	-0.00109845
0.0655	0.062561	0.0790405	-0.000137993
0.0786	0.0747681	0.0675964	0.000863846
0.0917	0.087738	0.0791931	0.00196444
0.1048	0.0999451	0.0945282	0.00314131
0.1179	0.112152	0.0804901	0.00402546
0.131	0.125122	0.102463	0.00519952
0.1441	0.137329	0.101852	0.00638063
0.1572	0.149536	0.0889587	0.00757196
0.1703	0.162506	0.0820923	0.00869949
0.1835	0.174713	0.0843048	0.00986054
0.1966	0.18692	0.0801849	0.0110139
0.2097	0.199127	0.0707245	0.0121542
0.2228	0.211334	0.0749969	0.0132545
0.2359	0.223541	0.0772858	0.0143841
0.249	0.235748	0.0813293	0.0155039
0.2621	0.247955	0.0770569	0.0166394
0.2752	0.260162	0.0681305	0.0177278
0.2883	0.272369	0.0730133	0.0188267
0.3014	0.284576	0.0778198	0.0199065
0.3145	0.296783	0.0750732	0.0209965
0.3276	0.308228	0.0763702	0.022042
0.3407	0.320435	0.0810242	0.0231099
0.3538	0.332642	0.0801086	0.0241559
0.367	0.344086	0.0872803	0.025221
0.3801	0.356293	0.080719	0.0262267
0.3932	0.367737	0.0800323	0.0272406
0.4063	0.379181	0.0803375	0.0282448
0.4194	0.390625	0.0743866	0.0292495
0.4325	0.402832	0.0766754	0.0302085
0.4456	0.414276	0.0688171	0.0311676
0.4587	0.42572	0.0711823	0.0320987
0.4718	0.436401	0.0765228	0.033044
0.4849	0.447845	0.0803375	0.0339535
0.498	0.45929	0.0719452	0.0348619
0.5111	0.469971	0.0579071	0.0357684
0.5242	0.481415	0.0616455	0.0366622
0.5373	0.492096	0.0559998	0.0375565
0.5505	0.50354	0.0659943	0.0383975
0.5636	0.514221	0.0701141	0.0392331
0.5767	0.524902	0.0626373	0.0400576
0.5898	0.535583	0.0617218	0.040886
0.6029	0.546265	0.0701141	0.0416679
0.616	0.556183	0.0628662	0.0424524
0.6291	0.566864	0.0415802	0.0432331
0.6422	0.576782	0.0563812	0.0440051
0.6553	0.587463	0.066452	0.0447469
0.6684	0.597382	0.0508881	0.0454605
0.6815	0.6073	0.05867	0.0461758
