0	0	-0.00668292	0
0.0131	0.012207	0.470231	-0.00616803
0.0262	0.0244141	0.0207829	-0.00457704
0.0393	0.037384	0.0488591	-0.00347565
0.0524	0.0495911	0.094254	-0.00187393
0.0655	0.062561	0.128205	-0.000140147
0.0786	0.0747681	0.197709	0.00196537
0.0917	0.087738	0.236695	0.00457459
0.1048	0.0999451	0.236771	0.00761502
0.1179	0.112152	0.240738	0.00959395
0.131	0.125122	0.235856	0.0124908
0.1441	0.137329	0.227158	0.0153752
0.1572	0.149536	0.23082	0.0182112
0.1703	0.162506	0.217621	0.0208137
0.1835	0.174713	0.199768	0.0234485
0.1966	0.18692	0.190384	0.0259535
0.2097	0.199127	0.18245	0.0283794
0.2228	0.211334	0.187638	0.0305923
0.2359	0.223541	0.180314	0.0327432
0.249	0.235748	0.174973	0.0347869
0.2621	0.247955	0.162613	0.0368077
0.2752	0.260162	0.158951	0.0386791
0.2883	0.272369	0.154145	0.0405213
0.3014	0.284576	0.151246	0.0422538
0.3145	0.296783	0.13797	0.0439255
0.3276	0.308228	0.128052	0.0454843
0.3407	0.320435	0.126984	0.0470048
0.3538	0.332642	0.120957	0.0484423
0.367	0.344086	0.120423	0.0498427
0.3801	0.356293	0.103562	0.0511254
0.3932	0.367737	0.100281	0.0523678
0.4063	0.379181	0.0945591	0.0535534
0.4194	0.390625	0.0875401	0.0547078
0.4325	0.402832	0.0776982	0.0557655
0.4456	0.414276	0.0743413	0.0567839
0.4587	0.42572	0.0771641	0.0577619
0.4718	0.436401	0.0735783	0.0587136
0.4849	0.447845	0.0710606	0.0595866
0.498	0.45929	0.0642705	0.0604315
0.5111	0.469971	0.0553441	0.0612498
0.5242	0.481415	0.0519108	0.0620479
0.5373	0.492096	0.0443577	0.0628047
0.5505	0.50354	0.0661778	0.0635062
0.5636	0.514221	0.0547337	0.0641796
0.5767	0.524902	0.0461125	0.064814
0.5898	0.535583	0.0388646	0.0654511
0.6029	0.546265	0.0570225	0.0660367
0.616	0.556183	0.0442814	0.0665771
0.6291	0.566864	0.0290227	0.0671291
0.6422	0.576782	0.0354313	0.0676779
0.6553	0.587463	0.0539708	0.0681526
0.6684	0.597382	0.0277257	0.0685997
0.6815	0.6073	0.0259709	0.069086
0.6946	0.617218	0.0554204	0.0694918
0.7077	0.627136	0.0136113	0.0698886
0.7208	0.637054	0.0294041	0.0703494
0.734	0.646973	0.0455021	0.0706773
0.7471	0.656128	0.0155186	0.071053
0.7602	0.665283	0.0393223	0.0714168
0.7733	0.675201	0.0158238	0.0717381
0.7864	0.684357	0.0305485	0.0720879
0.7995	0.693512	0.0207066	0.0723698
0.8126	0.701904	0.0311589	0.0726781
0.8257	0.71106	0.015366	0.072959
0.8388	0.720215	0.0233006	0.0732324
0.8519	0.728607	0.0150609	0.0735002
0.865	0.737	0.0225377	0.0737514
0.8781	0.745392	0.0233006	0.0740067
0.8912	0.753784	0.020554	0.0742343
0.9043	0.762177	0.0263524	0.0744593
0.9175	0.769806	0.021317	0.0746923
0.9306	0.778198	0.0182652	0.0748965
0.9437	0.785828	0.015366	0.0750949
0.9568	0.793457	0.0208592	0.075288
0.9699	0.801086	0.0149083	0.0754722
0.983	0.808716	0.0158238	0.0756529
0.9961	0.815582	0.010178	0.0758195
1.0092	0.823212	0.0165867	0.0759896
1.0223	0.830078	0.0167393	0.0761626
1.0354	0.836945	0.0100255	0.0763061
1.0485	0.843811	0.00796552	0.0764512
1.0616	0.850677	0.0142979	0.0765909
1.0747	0.856781	0.0129246	0.0767333
1.0878	0.863647	0.00628706	0.0768677
1.101	0.869751	0.00483747	0.0769955
1.1141	0.875854	0.00346418	0.0771123
1.1272	0.881958	0.00773664	0.0772312
1.1403	0.888062	0.0069737	0.0773423
1.1534	0.893402	0.00758405	0.0774466
1.1665	0.898743	0.00643964	0.0775502
1.1796	0.904083	0.00430341	0.0776553
1.1927	0.909424	0.00453229	0.0777407
1.2058	0.914764	0.00804182	0.077834
1.2189	0.920105	0.00796552	0.0779184
1.232	0.924683	0.00384565	0.0780086
1.2451	0.92926	0.00491376	0.0780873
1.2582	0.933838	0.0056767	0.0781643
1.2713	0.938416	0.00674482	0.0782336
1.2845	0.94223	0.0019383	0.0783047
1.2976	0.946808	0.00895734	0.0783641
1.3107	0.950623	0.00117536	0.0784295
1.3238	0.954437	0.010941	0.078491
1.3369	0.958252	-0.000274224	0.0785453
1.35	0.961304	0.000259834	0.0785894
1.3631	0.965118	0.00758405	0.0786485
1.3762	0.96817	0.00849958	0.0786925
1.3893	0.971222	0.0081944	0.078737
1.4024	0.974274	0.0082707	0.0787748
1.4155	0.976562	-0.00332598	0.0788218
1.4286	0.979614	0.00361677	0.0788483
1.4417	0.981903	0.012772	0.0788896
1.4548	0.984192	0.00666852	0.0789254
1.468	0.986481	0.0129246	0.078949
1.4811	0.988007	0.00293012	0.0789563
1.4942	0.990295	0.00743146	0.0789807
1.5073	0.991821	-0.000808282	0.0789941
1.5204	0.993347	0.000259834	0.0790104
1.5335	0.994873	0.000412421	0.0790171
1.5466	0.995636	0.00437971	0.0790313
1.5597	0.996399	0.00499006	0.0790373
1.5728	0.997925	0.00758405	0.0790432
1.5859	0.998688	0.0138402	0.0790443
1.599	0.998688	0.00209089	0.0790448
1.6121	0.999451	-0.00256304	0.079039
1.6252	0.999451	0.000107246	0.0790307
1.6384	0.999451	-0.0005794	0.0790212
1.6515	0.999451	-0.000808282	0.0790109
1.6646	0.999451	-0.00096087	0.0790004
1.6777	0.998688	-0.00614886	0.0789885
1.6908	0.998688	-0.00416522	0.0789752
1.7039	0.997925	0.0019383	0.0789628
1.717	0.997162	0.00102277	0.0789481
1.7301	0.995636	0.000565009	0.0789286
1.7432	0.994873	0.00285383	0.0789125
1.7563	0.993347	-0.00378375	0.0788971
1.7694	0.991821	-0.00279192	0.0788728
1.7825	0.990295	-0.00744586	0.078853
1.7956	0.988007	-0.0069118	0.0788244
1.8087	0.986481	0.00231977	0.0788075
1.8219	0.984192	0.00781293	0.078776
1.835	0.981903	0.00628706	0.0787457
1.8481	0.979614	0.0168156	0.0787188
1.8612	0.976562	0.0130772	0.0787106
1.8743	0.974274	-0.0117946	0.0786677
1.8874	0.971222	-0.00996356	0.0786376
1.9005	0.96817	-0.00820879	0.0786047
1.9136	0.965118	-0.00660662	0.0785683
1.9267	0.961304	0.000336127	0.0785336
1.9398	0.958252	-0.00477557	0.0784954
1.9529	0.954437	-0.00324969	0.0784587
1.966	0.950623	-0.0030971	0.0784132
1.9791	0.946808	-0.0043941	0.0783726
1.9922	0.942993	0.000870185	0.0783236
2.0054	0.938416	-0.00675921	0.0782748
2.0185	0.933838	-0.0108028	0.078231
2.0316	0.92926	-0.0102687	0.0781837
2.0447	0.924683	-0.00927691	0.0781255
2.0578	0.920105	-0.00897173	0.0780694
2.0709	0.914764	-0.00790362	0.0780119
2.084	0.909424	-0.000121636	0.0779527
2.0971	0.904846	-0.00744586	0.0778892
2.1102	0.898743	-0.00248675	0.0778291
2.1233	0.893402	-0.0018764	0.0777547
2.1364	0.888062	-0.00836138	0.0776845
2.1495	0.881958	-0.00950579	0.0776188
2.1626	0.875854	-0.00302081	0.0775431
2.1757	0.869751	-0.00279192	0.0774592
2.1889	0.863647	-0.00981097	0.0773778
2.202	0.856781	-0.00462298	0.0772956
2.2151	0.850677	-0.00782732	0.0772067
2.2282	0.843811	-0.00569109	0.0771171
2.2413	0.836945	-0.0101924	0.0770225
2.2544	0.830078	-0.00752215	0.0769234
2.2675	0.823212	-0.00736956	0.0768222
2.2806	0.816345	-0.0133968	0.0767127
2.2937	0.808716	-0.00469927	0.0766002
2.3068	0.801086	-0.00981097	0.0764949
2.3199	0.793457	-0.0111843	0.0763666
2.333	0.785828	-0.00759844	0.0762524
2.3461	0.778198	-0.0131679	0.0761148
2.3592	0.770569	-0.00706439	0.0759908
2.3724	0.762177	-0.00912432	0.0758417
2.3855	0.753784	-0.0117183	0.0756983
2.3986	0.745392	-0.010345	0.0755552
2.4117	0.737	-0.0104213	0.0753946
2.4248	0.728607	-0.00889544	0.075231
2.4379	0.720215	-0.01683	0.0750652
2.451	0.71106	-0.0152278	0.0748882
2.4641	0.702667	-0.0170589	0.0747052
2.4772	0.693512	-0.0119472	0.074511
2.4903	0.684357	-0.00981097	0.0743306
2.5034	0.675201	-0.0111843	0.074117
2.5165	0.666046	-0.0193477	0.0739077
2.5296	0.656128	-0.0167537	0.0736739
2.5427	0.646973	-0.0204158	0.0734534
2.5559	0.637054	-0.0148464	0.0732134
2.569	0.627136	-0.022018	0.0729534
2.5821	0.617218	-0.0189662	0.0727018
2.5952	0.6073	-0.0200344	0.0724192
2.6083	0.597382	-0.0286556	0.0721479
2.6214	0.587463	-0.0175167	0.0718612
2.6345	0.577545	-0.0252223	0.0715337
2.6476	0.566864	-0.0364376	0.0712305
2.6607	0.556183	-0.00996356	0.0708939
2.6738	0.546265	-0.0247646	0.0705167
2.6869	0.535583	-0.048492	0.0701726
2.7	0.524902	-0.0274349	0.0698088
2.7131	0.514221	-0.00874285	0.0693731
2.7262	0.50354	-0.0520778	0.0689395
2.7394	0.492096	-0.0481105	0.0685501
2.7525	0.481415	-0.014236	0.0680772
2.7656	0.469971	-0.0275112	0.0675569
2.7787	0.45929	-0.047195	0.0670484
2.7918	0.447845	-0.0555873	0.0665325
2.8049	0.436401	-0.0513149	0.0659839
2.818	0.42572	-0.0444484	0.0653843
2.8311	0.414276	-0.0458217	0.0647694
2.8442	0.402832	-0.0464321	0.0641038
2.8573	0.391388	-0.0505519	0.0634286
2.8704	0.379181	-0.0616908	0.0626864
2.8835	0.367737	-0.0629878	0.0619037
2.8966	0.356293	-0.0662685	0.0610894
2.9097	0.344086	-0.0732875	0.0602271
2.9229	0.332642	-0.068481	0.0592995
2.936	0.320435	-0.0800014	0.0583376
2.9491	0.30899	-0.0779415	0.0572954
2.9622	0.296783	-0.0782466	0.05622
2.9753	0.284576	-0.084579	0.0550543
2.9884	0.272369	-0.0847316	0.0538476
3.0015	0.260162	-0.0880123	0.0525471
3.0146	0.248718	-0.0911403	0.0511965
3.0277	0.236511	-0.0970149	0.0497328
3.0408	0.224304	-0.0981594	0.0482141
3.0539	0.211334	-0.110366	0.0465951
3.067	0.199127	-0.121429	0.0449224
3.0801	0.18692	-0.142028	0.0431
3.0932	0.174713	-0.156524	0.0411797
3.1064	0.162506	-0.174453	0.039136
3.1195	0.149536	-0.182998	0.0370552
3.1326	0.137329	-0.194137	0.034743
3.1457	0.125122	-0.204361	0.032333
3.1588	0.112152	-0.214202	0.0297069
3.1719	0.0999451	-0.226944	0.0269642
3.185	0.087738	-0.24945	0.0239475
3.1981	0.0747681	-0.244873	0.0207874
3.2112	0.062561	-0.258224	0.0173693
3.2243	0.0495911	-0.261505	0.013985
3.2374	0.037384	-0.271423	0.0104384
3.2505	0.025177	-0.257995	0.00695356
3.2636	0.012207	-0.267608	0.00334024
3.2768	0	-0.259597	-0.000106704
3.2899	-0.01297	-0.262191	-0.00371079
3.303	-0.025177	-0.257309	-0.00722039
3.3161	-0.038147	-0.246322	-0.0106991
3.3292	-0.050354	-0.241745	-0.0140457
3.3423	-0.063324	-0.240219	-0.0174456
3.3554	-0.075531	-0.241058	-0.0206281
3.3685	-0.088501	-0.223739	-0.0237972
3.3816	-0.100708	-0.230453	-0.0267834
3.3947	-0.112915	-0.216873	-0.0298322
3.4078	-0.125885	-0.222671	-0.0327023
3.4209	-0.138092	-0.209396	-0.0354642
3.434	-0.150299	-0.214279	-0.0380882
3.4471	-0.163269	-0.187805	-0.0406333
3.4603	-0.175476	-0.182464	-0.0430863
3.4734	-0.187683	-0.16423	-0.0454278
3.4865	-0.19989	-0.173385	-0.0476368
3.4996	-0.212097	-0.160415	-0.0498134
3.5127	-0.224304	-0.165374	-0.0518545
3.5258	-0.236511	-0.154312	-0.053792
3.5389	-0.248718	-0.159805	-0.0556575
3.552	-0.260925	-0.145843	-0.0574638
3.5651	-0.273132	-0.15271	-0.0591826
3.5782	-0.285339	-0.14981	-0.0608031
3.5913	-0.297546	-0.148971	-0.0623458
3.6044	-0.30899	-0.13768	-0.0638692
3.6175	-0.321198	-0.140731	-0.0653091
3.6306	-0.333405	-0.132949	-0.0666841
3.6438	-0.344849	-0.13768	-0.0679983
3.6569	-0.357056	-0.116622	-0.0692586
3.67	-0.3685	-0.100753	-0.0704295
3.6831	-0.379944	-0.0883937	-0.0715642
3.6962	-0.391388	-0.0764156	-0.0726193
3.7093	-0.403595	-0.07756	-0.0736778
3.7224	-0.415039	-0.0735927	-0.0746815
