10	64
100	62
150	57
200	61
220	75
250	101
260	154
270	313
280	945
282	1300
283	1390
284	1600
285	1800
286	2020
287	2040
288	2140
289	2010
290	1970
292	1130
294	232
296	-889
297	-1460
298	-1800
299	-1950
300	-2070
301	-2050
302	-1910
303	-1830
304	-1610
305	-1400
306	-1170
307	-959
308	-891
310	-606
315	-257
320	-107
